Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-03-30 00:00:00-04:00,24.895488399350764,25.301056096318113,24.88403096375494,25.104000091552734,182404400,0.0,0.0
2016-03-31 00:00:00-04:00,25.140659680188605,25.181903996306062,24.94818562225413,24.973390579223633,103553600,0.0,0.0
2016-04-01 00:00:00-04:00,24.925278964186024,25.204823651664547,24.792380383555333,25.202531814575195,103496000,0.0,0.0
2016-04-04 00:00:00-04:00,25.30105901542851,25.70662850734768,25.26668845283477,25.461454391479492,149424800,0.0,0.0
2016-04-05 00:00:00-04:00,25.092547928985866,25.372092614464293,25.071924891648216,25.161287307739258,106314800,0.0,0.0
2016-04-06 00:00:00-04:00,25.25752205479532,25.429373102279705,25.021511814462986,25.424789428710938,105616400,0.0,0.0
2016-04-07 00:00:00-04:00,25.193364110417875,25.301057718550386,24.77404886237762,24.870285034179688,127207600,0.0,0.0
2016-04-08 00:00:00-04:00,24.955068879818494,25.152123175606842,24.785507889712882,24.897785186767578,94326800,0.0,0.0
2016-04-11 00:00:00-04:00,24.968814696812263,25.3445955576391,24.936735970753347,24.980270385742188,117630000,0.0,0.0
2016-04-12 00:00:00-04:00,25.053593450844108,25.319390607651833,24.89778349456856,25.30564308166504,108929200,0.0,0.0
2016-04-13 00:00:00-04:00,25.38813176795714,25.740997755260818,25.38813176795714,25.672258377075195,133029200,0.0,0.0
2016-04-14 00:00:00-04:00,25.576017141361813,25.7524501001261,25.50956786521032,25.68600082397461,101895600,0.0,0.0
2016-04-15 00:00:00-04:00,25.688299092698383,25.731835258219874,25.142958971810398,25.170454025268555,187756000,0.0,0.0
2016-04-18 00:00:00-04:00,24.95048427433391,24.964231800742052,24.50367218447416,24.627405166625977,243286000,0.0,0.0
2016-04-19 00:00:00-04:00,24.719060655443645,24.746557459736408,24.340989648336564,24.496801376342773,129539600,0.0,0.0
2016-04-20 00:00:00-04:00,24.434929434061257,24.7671741200392,24.30203086040632,24.547204971313477,122444000,0.0,0.0
2016-04-21 00:00:00-04:00,24.50137744722754,24.50137744722754,24.178296629601817,24.281408309936523,126210000,0.0,0.0
2016-04-22 00:00:00-04:00,24.061434551785506,24.3982628295062,23.972072161552543,24.214954376220703,134732400,0.0,0.0
2016-04-25 00:00:00-04:00,24.059145304531764,24.208083220334508,23.94686978259518,24.077476501464844,112126400,0.0,0.0
2016-04-26 00:00:00-04:00,23.809391559389088,24.127888706623043,23.809391559389088,23.91020965576172,224064800,0.0,0.0
2016-04-27 00:00:00-04:00,21.99693248734563,22.617887350907232,21.923609448980844,22.413957595825195,458408400,0.0,0.0
2016-04-28 00:00:00-04:00,22.36584179206596,22.42770740179296,21.59594893680049,21.72884750366211,328970800,0.0,0.0
2016-04-29 00:00:00-04:00,21.536373421135252,21.703642548179932,21.19725498965955,21.479089736938477,274126000,0.0,0.0
2016-05-02 00:00:00-04:00,21.5317916410212,21.55699660209077,21.172050171762027,21.4561767578125,192640400,0.0,0.0
2016-05-03 00:00:00-04:00,21.58448918978469,21.937356856348654,21.465339908631762,21.80904197692871,227325200,0.0,0.0
2016-05-04 00:00:00-04:00,21.813631608479255,21.974027012579093,21.497426223271745,21.58220672607422,164102000,0.0,0.0
2016-05-05 00:00:00-04:00,21.66979960892397,21.68593662338702,21.365500365618846,21.494596481323242,143562000,0.1425,0.0
2016-05-06 00:00:00-04:00,21.524568156889085,21.543009204282683,21.1741618743687,21.374723434448242,174799600,0.0,0.0
2016-05-09 00:00:00-04:00,21.43927256079527,21.616779742532884,21.3447544934524,21.39086151123047,131745600,0.0,0.0
2016-05-10 00:00:00-04:00,21.51534973213517,21.57067639958037,21.234103054517238,21.536096572875977,134747200,0.0,0.0
2016-05-11 00:00:00-04:00,21.549929141192006,21.57067598153073,21.314787731201715,21.32631492614746,114876400,0.0,0.0
2016-05-12 00:00:00-04:00,21.37472721258112,21.388558440271787,20.625505226749468,20.826065063476562,305258800,0.0,0.0
2016-05-13 00:00:00-04:00,20.74768090250043,21.132665226023068,20.74768090250043,20.867555618286133,177571200,0.0,0.0
2016-05-16 00:00:00-04:00,21.298654240643085,21.759713973976723,21.128062631774565,21.64214324951172,245039200,0.0,0.0
2016-05-17 00:00:00-04:00,21.79658976468763,21.831167822047263,21.441573719107833,21.552227020263672,187667600,0.0,0.0
2016-05-18 00:00:00-04:00,21.706686278858772,21.948741507629425,21.64444224945864,21.79889678955078,168249600,0.0,0.0
2016-05-19 00:00:00-04:00,21.81733981654201,21.81733981654201,21.570673004452726,21.715906143188477,121768400,0.0,0.0
2016-05-20 00:00:00-04:00,21.817342086591786,21.999460855969822,21.78967787494348,21.9510498046875,128104000,0.0,0.0
2016-05-23 00:00:00-04:00,22.100895768909897,22.405195078751557,22.05478874693204,22.229991912841797,152074400,0.0,0.0
2016-05-24 00:00:00-04:00,22.41211019082287,22.612670015828627,22.324507730426777,22.568870544433594,140560800,0.0,0.0
2016-05-25 00:00:00-04:00,22.74637912413358,22.993045985113,22.617282975225656,22.965383529663086,152675200,0.0,0.0
2016-05-26 00:00:00-04:00,22.97920965568568,23.221266639951157,22.73945846179682,23.147497177124023,225324800,0.0,0.0
2016-05-27 00:00:00-04:00,22.923885771408848,23.161331203645286,22.880084542968092,23.1336669921875,145364800,0.0,0.0
2016-05-31 00:00:00-04:00,22.960767935751328,23.145192480939215,22.780954971534687,23.020706176757812,169228800,0.0,0.0
2016-06-01 00:00:00-04:00,22.82705983874562,22.946936318712158,22.667995474009366,22.69796371459961,116693200,0.0,0.0
2016-06-02 00:00:00-04:00,22.49971196104518,22.555038630005246,22.276097735544248,22.527376174926758,160766400,0.0,0.0
2016-06-03 00:00:00-04:00,22.543512361249164,22.654165695085112,22.465131304212587,22.5734806060791,114019600,0.0,0.0
2016-06-06 00:00:00-04:00,22.58961886258169,23.488685603613483,22.488186927470558,22.737157821655273,93170000,0.0,0.0
2016-06-07 00:00:00-04:00,22.880079700132356,23.023008790873895,22.813225855695308,22.829362869262695,89638000,0.0,0.0
2016-06-08 00:00:00-04:00,22.827057683604274,22.951543973907587,22.748678403859195,22.808616638183594,83392400,0.0,0.0
2016-06-09 00:00:00-04:00,22.707186129661423,23.050675051746833,22.69796472626816,22.9722957611084,106405600,0.0,0.0
2016-06-10 00:00:00-04:00,22.714100702577316,22.903135066477397,22.702575267965557,22.783260345458984,126851600,0.0,0.0
2016-06-13 00:00:00-04:00,22.750986379933384,22.850114263654227,22.38444308569016,22.439769744873047,152082000,0.0,0.0
2016-06-14 00:00:00-04:00,22.43515608917067,22.702571453998473,22.30375419681286,22.467430114746094,127727600,0.0,0.0
2016-06-15 00:00:00-04:00,22.55042373214946,22.686437221287036,22.36830498905494,22.39366340637207,117780800,0.0,0.0
2016-06-16 00:00:00-04:00,22.234597887883893,22.534287323067268,22.146997199490063,22.488182067871094,125307200,0.0,0.0
2016-06-17 00:00:00-04:00,22.27379361463848,22.280709228380513,21.96949429836734,21.976409912109375,244032800,0.0,0.0
2016-06-20 00:00:00-04:00,22.130858959929792,22.26226086465227,21.907244791113744,21.923381805419922,137647600,0.0,0.0
2016-06-21 00:00:00-04:00,21.886504628963575,22.211550804477202,21.826566375205253,22.110118865966797,142185600,0.0,0.0
2016-06-22 00:00:00-04:00,22.188490728349645,22.336029642878103,21.981013580168195,22.02712059020996,116876400,0.0,0.0
2016-06-23 00:00:00-04:00,22.117031548559346,22.197716633999192,21.957965409547256,22.153915405273438,128960800,0.0,0.0
2016-06-24 00:00:00-04:00,21.41852169477201,21.82194879076229,21.358583462331595,21.53148078918457,301245600,0.0,0.0
2016-06-27 00:00:00-04:00,21.439270654260362,21.45079784738052,21.093475966288423,21.21796226501465,181958400,0.0,0.0
2016-06-28 00:00:00-04:00,21.416216791879517,21.591419916147167,21.24101366761187,21.575281143188477,161779600,0.0,0.0
2016-06-29 00:00:00-04:00,21.66289219648917,21.796599943394423,21.58451112599862,21.762020111083984,146124000,0.0,0.0
2016-06-30 00:00:00-04:00,21.771233066783378,22.0778363386308,21.73895903816786,22.038646697998047,143345600,0.0,0.0
2016-07-01 00:00:00-04:00,22.013294606375123,22.239214630398926,21.976410745418,22.105506896972656,104106000,0.0,0.0
2016-07-05 00:00:00-04:00,21.990241616493375,21.992547407391758,21.77584879182535,21.898029327392578,110820800,0.0,0.0
2016-07-06 00:00:00-04:00,21.808121531352565,22.05248434674771,21.755100655467075,22.02251434326172,123796400,0.0,0.0
2016-07-07 00:00:00-04:00,22.06170648041948,22.24613106844602,22.043265428659403,22.117034912109375,100558400,0.0,0.0
2016-07-08 00:00:00-04:00,22.243821224376223,22.336033501587487,22.142389302366443,22.287622451782227,115648400,0.0,0.0
2016-07-11 00:00:00-04:00,22.30375837744544,22.511235551321775,22.29914855527166,22.356781005859375,95179600,0.0,0.0
2016-07-12 00:00:00-04:00,22.400585158206,22.522765697601944,22.389059720959185,22.45821762084961,96670000,0.0,0.0
2016-07-13 00:00:00-04:00,22.45591102931326,22.51584751729318,22.324507341011255,22.331424713134766,103568800,0.0,0.0
2016-07-14 00:00:00-04:00,22.451296254937844,22.820143569601235,22.435159239883905,22.774038314819336,155676000,0.0,0.0
2016-07-15 00:00:00-04:00,22.80400636015502,22.89160880581769,22.70718427065675,22.771732330322266,120548000,0.0,0.0
2016-07-18 00:00:00-04:00,22.753292219292714,23.08294992773626,22.730239589368583,23.013792037963867,145975600,0.0,0.0
2016-07-19 00:00:00-04:00,22.951550528876986,23.05298422227198,22.90083368217949,23.02301597595215,95119600,0.0,0.0
2016-07-20 00:00:00-04:00,23.052979795308442,23.15902329131053,22.99304155537586,23.043758392333984,105104000,0.0,0.0
2016-07-21 00:00:00-04:00,23.013785892792825,23.28350528437047,22.852414008807795,22.921573638916016,130808000,0.0,0.0
2016-07-22 00:00:00-04:00,22.882387576115278,22.89160897882329,22.66338321910618,22.744070053100586,113254800,0.0,0.0
2016-07-25 00:00:00-04:00,22.649552705762442,22.785564442670946,22.3429476516023,22.439769744873047,161531600,0.0,0.0
2016-07-26 00:00:00-04:00,22.319894380480637,22.585003992915194,22.22768211196391,22.285314559936523,224959200,0.0,0.0
2016-07-27 00:00:00-04:00,24.037344886879676,24.055787695612338,23.68694031497432,23.73304557800293,369379200,0.0,0.0
2016-07-28 00:00:00-04:00,23.705381392622318,24.07883856877028,23.703075601998354,24.05348014831543,159479200,0.0,0.0
2016-07-29 00:00:00-04:00,24.018900157172645,24.101891024952096,23.90132946801796,24.023509979248047,110934800,0.0,0.0
2016-08-01 00:00:00-04:00,24.069616522029914,24.470737869229737,24.069616522029914,24.44768524169922,152671600,0.0,0.0
2016-08-02 00:00:00-04:00,24.447688047942105,24.452297870456256,23.975101214707937,24.085756301879883,135266400,0.0,0.0
2016-08-03 00:00:00-04:00,24.161826841767557,24.39927224518616,24.15260543906746,24.387746810913086,120810400,0.0,0.0
2016-08-04 00:00:00-04:00,24.471188449082355,24.56853505035422,24.40165415198495,24.53840446472168,109634800,0.1425,0.0
2016-08-05 00:00:00-04:00,24.631119649914417,24.950975361401717,24.6102604174249,24.91157341003418,162213600,0.0,0.0
2016-08-08 00:00:00-04:00,24.92084178811149,25.117855072021484,24.83740309388382,25.117855072021484,112148800,0.0,0.0
2016-08-09 00:00:00-04:00,25.085399311743547,25.24996190984521,25.034407735477874,25.219829559326172,105260800,0.0,0.0
2016-08-10 00:00:00-04:00,25.196655669823315,25.240694177162638,24.97646666978808,25.032093048095703,96034000,0.0,0.0
2016-08-11 00:00:00-04:00,25.15261960968693,25.24764970985856,24.997328330623432,25.015871047973633,109938000,0.0,0.0
2016-08-12 00:00:00-04:00,24.981106379147693,25.13408116000238,24.981106379147693,25.07381820678711,74641600,0.0,0.0
2016-08-15 00:00:00-04:00,25.064543476780052,25.3890339457185,25.050637323419952,25.3751277923584,103472800,0.0,0.0
2016-08-16 00:00:00-04:00,25.409892446201628,25.54896104913294,25.3125458388143,25.351947784423828,135177600,0.0,0.0
2016-08-17 00:00:00-04:00,25.28704341595054,25.349624624527106,25.1108911952002,25.314857482910156,101424000,0.0,0.0
2016-08-18 00:00:00-04:00,25.317182540938248,25.40293950910827,25.26850746864676,25.28241539001465,87938800,0.0,0.0
2016-08-19 00:00:00-04:00,25.210560709196248,25.42379839189997,25.115532390796957,25.34731101989746,101472400,0.0,0.0
2016-08-22 00:00:00-04:00,25.23142506428134,25.287051447538154,24.9973281225931,25.15030288696289,103280800,0.0,0.0
2016-08-23 00:00:00-04:00,25.16884395606707,25.338043156708867,25.154937802269142,25.229106903076172,85030800,0.0,0.0
2016-08-24 00:00:00-04:00,25.1642079242339,25.205928151908218,24.95792506749164,25.039047241210938,94700400,0.0,0.0
2016-08-25 00:00:00-04:00,24.890710037998424,25.004281085727676,24.726147402377844,24.932430267333984,100344800,0.0,0.0
2016-08-26 00:00:00-04:00,24.89534562640199,25.020504541175917,24.640387696930905,24.786409378051758,111065200,0.0,0.0
2016-08-29 00:00:00-04:00,24.71224139556459,24.90229982626028,24.63575401327306,24.758596420288086,99881200,0.0,0.0
2016-08-30 00:00:00-04:00,24.522183639772198,24.684427999100595,24.452649332442373,24.568538665771484,99455600,0.0,0.0
2016-08-31 00:00:00-04:00,24.4897353530561,24.700653025222618,24.485098789346853,24.591716766357422,118649600,0.0,0.0
2016-09-01 00:00:00-04:00,24.600981633552568,24.753956365632828,24.48045753388093,24.73773193359375,106806000,0.0,0.0
2016-09-02 00:00:00-04:00,24.96255809505751,25.032092392368565,24.758593534385387,24.969512939453125,107210000,0.0,0.0
2016-09-06 00:00:00-04:00,25.00891553519827,25.101627344588344,24.918522007333888,24.96255874633789,107521600,0.0,0.0
2016-09-07 00:00:00-04:00,24.992693329231507,25.20824755373914,24.81654105251979,25.115535736083984,169457200,0.0,0.0
2016-09-08 00:00:00-04:00,24.858260873243232,24.86289566830089,24.392385279227444,24.45728302001953,212008000,0.0,0.0
2016-09-09 00:00:00-04:00,24.25331995170195,24.503641340365725,23.90333366394043,23.90333366394043,186228000,0.0,0.0
2016-09-12 00:00:00-04:00,23.792077174445982,24.50363751130939,23.764263101719393,24.438739776611328,181171200,0.0,0.0
2016-09-13 00:00:00-04:00,24.918522596559804,25.215198978958735,24.855941372201162,25.020503997802734,248704800,0.0,0.0
2016-09-14 00:00:00-04:00,25.201293504843445,26.197940643285293,25.17116114847751,25.905899047851562,443554800,0.0,0.0
2016-09-15 00:00:00-04:00,26.390314192352797,26.8237408545548,26.304555465126462,26.78665542602539,359934400,0.0,0.0
2016-09-16 00:00:00-04:00,26.682354555798828,26.916449681648757,26.432033229447324,26.635997772216797,319547600,0.0,0.0
2016-09-19 00:00:00-04:00,26.69858029142522,26.928040634284706,26.248929194544722,26.325416564941406,188092000,0.0,0.0
2016-09-20 00:00:00-04:00,26.2025750259115,26.4505780911436,26.077414352570447,26.32309913635254,138057200,0.0,0.0
2016-09-21 00:00:00-04:00,26.388002544697365,26.420451418652675,26.061195523195735,26.318470001220703,144012800,0.0,0.0
2016-09-22 00:00:00-04:00,26.503886064607467,26.64063637624067,26.422763897535543,26.56646728515625,124296000,0.0,0.0
2016-09-23 00:00:00-04:00,26.520111014108068,26.60586974572762,25.85490746284269,26.123769760131836,209924800,0.0,0.0
2016-09-26 00:00:00-04:00,25.875762982184035,26.28137553562714,25.85490375680555,26.16316795349121,119477600,0.0,0.0
2016-09-27 00:00:00-04:00,26.190991886760322,26.232712121560972,26.038017103047594,26.211851119995117,98429600,0.0,0.0
2016-09-28 00:00:00-04:00,26.350919311205104,26.57110835502118,26.29065635786335,26.41118049621582,118564400,0.0,0.0
2016-09-29 00:00:00-04:00,26.228068884526078,26.37640705644657,25.9128498271124,26.000925064086914,143548000,0.0,0.0
